id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title;totalInventory;totalVariants;mediaCount.count;sku_2
gid://shopify/ProductVariant/46358793290023;CL04479;M;6700.0;;6;gid://shopify/Product/8578445705511;Colar Leopardo | Prata Com Ouro Amarelo 18k;18;4;6;CL04479
gid://shopify/ProductVariant/46358793322791;CL04490;G;6700.0;;6;gid://shopify/Product/8578445705511;Colar Leopardo | Prata Com Ouro Amarelo 18k;18;4;6;CL04490
gid://shopify/ProductVariant/46358793847079;PU01965T;P;3500.0;;5;gid://shopify/Product/8578446229799;Pulseira Leopardo | Prata Com Ouro Amarelo 18k;26;4;5;PU01965T
gid://shopify/ProductVariant/46358793879847;PU01966T;M;3500.0;;7;gid://shopify/Product/8578446229799;Pulseira Leopardo | Prata Com Ouro Amarelo 18k;26;4;5;PU01966T
gid://shopify/ProductVariant/46358793912615;PU01967T;G;3500.0;;6;gid://shopify/Product/8578446229799;Pulseira Leopardo | Prata Com Ouro Amarelo 18k;26;4;5;PU01967T
gid://shopify/ProductVariant/46358796632359;PU01714T;P;34000.0;;0;gid://shopify/Product/8578447868199;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante;0;2;2;PU01714T
gid://shopify/ProductVariant/46358796665127;PU01715T;G;33000.0;;0;gid://shopify/Product/8578447868199;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante;0;2;2;PU01715T
gid://shopify/ProductVariant/46358797156647;PU01716T;P;29000.0;;5;gid://shopify/Product/8578448359719;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro;10;2;2;PU01716T
gid://shopify/ProductVariant/46358797189415;PU01717T;G;31000.0;;5;gid://shopify/Product/8578448359719;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro;10;2;2;PU01717T
gid://shopify/ProductVariant/46358798106919;PU01703T;M;57000.0;;5;gid://shopify/Product/8578448916775;Pulseira Voyeur De Ouro Branco 18K E Diamante;10;2;2;PU01703T
gid://shopify/ProductVariant/46358798139687;PU01713T;G;59000.0;;5;gid://shopify/Product/8578448916775;Pulseira Voyeur De Ouro Branco 18K E Diamante;10;2;2;PU01713T
gid://shopify/ProductVariant/46390856548647;PI01071;Default Title;580.0;;13;gid://shopify/Product/8582010962215;Pingente Pop De Prata Com Ouro Amarelo;13;1;2;PI01071
gid://shopify/ProductVariant/46390856712487;PI01125;G;980.0;;0;gid://shopify/Product/8582011060519;Pingente Pop Beijo - G | Prata com Ouro Amarelo 18K;0;1;3;PI01125
gid://shopify/ProductVariant/46390856843559;PI01127;G;980.0;;0;gid://shopify/Product/8582011158823;Pingente Pop Sorriso - G | Prata com Ouro Amarelo 18K;0;1;3;PI01127
gid://shopify/ProductVariant/46390856909095;PI01128;G;1800.0;;5;gid://shopify/Product/8582011224359;Pingente Pop - G | Prata com Ouro Amarelo 18K;5;1;2;PI01128
gid://shopify/ProductVariant/46390856941863;PI01132;P;990.0;;0;gid://shopify/Product/8582011257127;Pingente Pop óculos - P | Prata Com Ouro Amarelo 18K;0;1;3;PI01132
gid://shopify/ProductVariant/46390856974631;PI01133;P;990.0;;0;gid://shopify/Product/8582011289895;Pingente Pop Sorriso - P | Prata Com Ouro Amarelo 18K;0;1;3;PI01133
gid://shopify/ProductVariant/46390857072935;PI01134;P;990.0;;0;gid://shopify/Product/8582011355431;Pingente Pop Coração - P | Prata com Ouro Amarelo 18K;0;1;3;PI01134
gid://shopify/ProductVariant/46390858055975;PI01136;Default Title;1200.0;;0;gid://shopify/Product/8582011453735;Pingente Pop | Prata com Ouro Amarelo 18K;0;1;3;PI01136
gid://shopify/ProductVariant/46390858350887;PI01138;Default Title;650.0;;0;gid://shopify/Product/8582011519271;Pingente Pop Beijo De Prata Com Ouro Amarelo;0;1;0;PI01138
gid://shopify/ProductVariant/46390860906791;PI01139;Default Title;650.0;;0;gid://shopify/Product/8582011650343;Pingente Pop óculos | Prata Com Ouro Amarelo 18k;0;1;0;PI01139
gid://shopify/ProductVariant/46390861005095;PI01141;Default Title;990.0;;5;gid://shopify/Product/8582011715879;Pingente Pop | Prata Com Ouro Amarelo 18k;5;1;0;PI01141
gid://shopify/ProductVariant/46390876242215;PI01145;G;900.0;;0;gid://shopify/Product/8582014763303;Pingente Pop - G | Prata com Ouro Amarelo 18K;0;1;3;PI01145
gid://shopify/ProductVariant/46390876602663;PI01296;Default Title;1000.0;;5;gid://shopify/Product/8582014894375;Pingente Pop | Prata Com Ouro Amarelo 18K;5;1;0;PI01296
gid://shopify/ProductVariant/46393436569895;AN02482-10;10;23000.0;;5;gid://shopify/Product/8582654230823;ANEL 15 ANOS | OURO BRANCO 18K COM RÓDIO NEGRO E DIAMANTES;65;13;3;AN02482
gid://shopify/ProductVariant/46393437094183;AN02949-10;10;27000.0;;0;gid://shopify/Product/8582654296359;ANEL 15 ANOS | OURO BRANCO 18K COM RÓDIO NEGRO E DIAMANTES;0;13;3;AN02949
gid://shopify/ProductVariant/46393437749543;AN02483-10;10;32000.0;;5;gid://shopify/Product/8582654427431;ANEL 15 ANOS | OURO BRANCO 18K E DIAMANTES;65;13;3;AN02483
gid://shopify/ProductVariant/46393438306599;AN03268-10;10;8700.0;;0;gid://shopify/Product/8582654525735;ANEL AVANT GARDE | OURO BRANCO 18K COM RÓDIO NEGRO E DIAMANTES;0;13;4;AN03268
gid://shopify/ProductVariant/46393439289639;AN03255-10;10;10200.0;;0;gid://shopify/Product/8582654656807;ANEL AVANT GARDE | OURO BRANCO 18K E DIAMANTES;0;13;4;AN03255
gid://shopify/ProductVariant/46393440043303;AN03337-10;10;3200.0;;0;gid://shopify/Product/8582654787879;ANEL BLOSSOM | PRATA COM OURO AMARELO 18K E SAFIRA;0;13;3;AN03337
gid://shopify/ProductVariant/46393440469287;AN03338-10;10;3200.0;;0;gid://shopify/Product/8582654820647;ANEL BLOSSOM | PRATA COM RÓDIO NEGRO E SAFIRA;0;13;3;AN03338
gid://shopify/ProductVariant/46393441812775;AN03342-10;10;1600.0;;0;gid://shopify/Product/8582654984487;ANEL BLOSSOM | PRATA COM RÓDIO NEGRO E SAFIRA;0;13;3;AN03342
gid://shopify/ProductVariant/46393443156263;AN03518-10;10;68000.0;;0;gid://shopify/Product/8582655082791;Anel Celebrate De Ouro Amarelo 18K E Diamante E Esmeralda;0;13;0;AN03518
gid://shopify/ProductVariant/46393444335911;AN03530-10;10;53000.0;;0;gid://shopify/Product/8582655213863;ANEL CELEBRATE SOLITÁRIO | OURO AMARELO 18K COM DIAMANTES E ESMERALDA;0;13;1;AN03530
gid://shopify/ProductVariant/46393444860199;AN03531-10;10;45000.0;;0;gid://shopify/Product/8582655312167;ANEL CELEBRATE SOLITÁRIO | OURO AMARELO 18K COM DIAMANTES E ESMERALDA;0;13;1;AN03531
gid://shopify/ProductVariant/46393445548327;AN03532-10;10;41000.0;;0;gid://shopify/Product/8582655443239;Anel Celebrate | Ouro Amarelo e Branco 18K com Diamantes e Esmeralda;0;13;1;AN03532
gid://shopify/ProductVariant/46393446695207;AN03506-10;10;13900.0;;5;gid://shopify/Product/8582655705383;Anel Celebrate | Ouro Amarelo 18K e Diamantes;66;13;4;AN03506
gid://shopify/ProductVariant/46393447383335;AN03513-10;10;11800.0;;5;gid://shopify/Product/8582655901991;Anel Celebrate | Ouro Amarelo 18K e Esmeraldas;65;13;4;AN03513
gid://shopify/ProductVariant/46393447973159;AN03505-10;10;16900.0;;5;gid://shopify/Product/8582656098599;Anel Celebrate | Ouro Branco 18K E Diamantes;66;13;3;AN03505
gid://shopify/ProductVariant/46393448628519;AN03512-10;10;11800.0;;5;gid://shopify/Product/8582656327975;Anel Celebrate | Ouro Branco 18K e Esmeraldas;65;13;3;AN03512
gid://shopify/ProductVariant/46393449120039;AN03073-10;10;1500.0;;5;gid://shopify/Product/8582656426279;Anel Chain |  Prata Com Ouro Amarelo 18k;73;13;3;AN03073
gid://shopify/ProductVariant/46393449939239;AN03074-10;10;1500.0;;0;gid://shopify/Product/8582656590119;Anel Chain | Prata Com Ródio Negro;0;13;3;AN03074
gid://shopify/ProductVariant/46393450594599;AL00031-10;10;8000.0;;5;gid://shopify/Product/8582656655655;ALIANÇA QUADRADA | OURO AMARELO 18K, 2MM;66;13;2;AL00031
gid://shopify/ProductVariant/46393451315495;AL00037-10;10;12500.0;;5;gid://shopify/Product/8582656786727;ALIANÇA QUADRADA | OURO AMARELO 18K, 3MM;65;13;3;AL00037
gid://shopify/ProductVariant/46393451741479;AL0127-10;10;6500.0;;5;gid://shopify/Product/8582656819495;ALIANÇA MEIA CANA | OURO AMARELO 18K, 2MM;66;13;2;AL0127
gid://shopify/ProductVariant/46393452626215;AL0129-10;10;8500.0;;5;gid://shopify/Product/8582657016103;ALIANÇA MEIA CANA | OURO AMARELO 18K, 3MM;65;13;2;AL0129
gid://shopify/ProductVariant/46393453248807;AL0131-10;10;13500.0;;5;gid://shopify/Product/8582657147175;ALIANÇA MEIA CANA | OURO AMARELO 18K, 4MM;65;13;3;AL0131
gid://shopify/ProductVariant/46393454068007;AL00033-10;10;8000.0;;5;gid://shopify/Product/8582657311015;ALIANÇA QUADRADA | OURO BRANCO 18K, 2MM;67;13;2;AL00033
gid://shopify/ProductVariant/46393454723367;AL0119-10;10;6500.0;;5;gid://shopify/Product/8582657442087;ALIANÇA MEIA CANA | OURO BRANCO 18K, 2MM;67;13;1;AL0119
gid://shopify/ProductVariant/46393455771943;AL0121-10;10;8500.0;;5;gid://shopify/Product/8582657573159;ALIANÇA MEIA CANA | OURO BRANCO 18K, 3MM;65;13;3;AL0121
gid://shopify/ProductVariant/46393456623911;AL0123-10;10;13500.0;;5;gid://shopify/Product/8582657736999;ALIANÇA MEIA CANA | OURO BRANCO 18K, 4MM;66;13;2;AL0123
gid://shopify/ProductVariant/46393457213735;AL0143-10;10;12500.0;;0;gid://shopify/Product/8582657835303;ALIANÇA QUADRADA | OURO BRANCO 18K, 3MM;0;13;1;AL0143
gid://shopify/ProductVariant/46393457836327;AL00042-10;10;12500.0;;5;gid://shopify/Product/8582657900839;ALIANÇA QUADRADA | OURO ROSA 18K, 3MM;66;13;2;AL00042
gid://shopify/ProductVariant/46393458458919;AL00049-10;10;8000.0;;5;gid://shopify/Product/8582657966375;ALIANÇA QUADRADA | OURO ROSA 18K, 2MM;65;13;2;AL00049
gid://shopify/ProductVariant/46393459015975;AL00069-10;10;6500.0;;5;gid://shopify/Product/8582658031911;ALIANÇA MEIA CANA | OURO ROSA 18K, 2MM;66;13;3;AL00069
gid://shopify/ProductVariant/46393459704103;AL02775-10;10;8500.0;;5;gid://shopify/Product/8582658162983;ALIANÇA MEIA CANA | OURO ROSA 18K, 3MM;65;13;1;AL02775
gid://shopify/ProductVariant/46393460621607;AN03191-10;10;13900.0;;5;gid://shopify/Product/8582658294055;Anel Deco 2019 | Ouro Amarelo 18K COM RÓDIO NEGRO E DIAMANTES;65;13;2;AN03191
gid://shopify/ProductVariant/46393461080359;AN03190-10;10;15800.0;;5;gid://shopify/Product/8582658359591;Anel Deco 2019 | Ouro Branco 18K Com Ródio Negro E Diamantes;65;13;2;AN03190
gid://shopify/ProductVariant/46393461604647;AN03189-10;10;17500.0;;5;gid://shopify/Product/8582658457895;Anel Deco 2019 | Ouro Branco 18K E Diamantes;65;13;2;AN03189
gid://shopify/ProductVariant/46393462030631;AN03556-10;10;19650.0;;5;gid://shopify/Product/8582658490663;Anel Dolce Vita | Ouro Amarelo 18K com Ágata e Diamantes;65;13;3;AN03556
gid://shopify/ProductVariant/46393462751527;AN03557-10;10;14000.0;;0;gid://shopify/Product/8582658588967;Anel Dolce Vita | Ouro Amarelo 18K com Safiras E Quartzo;0;13;3;AN03557
gid://shopify/ProductVariant/46393463701799;AN03558-10;10;22650.0;;5;gid://shopify/Product/8582658654503;Anel Dolce Vita | Ouro Amarelo 18K com Turquesa e Diamantes;65;13;3;AN03558
gid://shopify/ProductVariant/46393464258855;AN03559-10;10;19690.0;;5;gid://shopify/Product/8582658720039;Anel Dolce Vita | Ouro Amarelo 18K com Ágata E Diamantes;65;13;3;AN03559
gid://shopify/ProductVariant/46393465143591;AN03560-10;10;20950.0;;5;gid://shopify/Product/8582658851111;Anel Dolce Vita | Ouro Amarelo 18K com Malaquita E Diamantes;66;13;3;AN03560
gid://shopify/ProductVariant/46393465962791;AN03562-10;10;17350.0;;0;gid://shopify/Product/8582659014951;Anel Dolce Vita | Ouro Amarelo 18K com Lápis Lazuli;0;13;3;AN03562
gid://shopify/ProductVariant/46393466552615;AN03563-10;10;16890.0;;5;gid://shopify/Product/8582659080487;Anel Dolce Vita | Ouro Amarelo 18K com Ágata;65;13;3;AN03563
gid://shopify/ProductVariant/46393467044135;AN03564-10;10;11000.0;;0;gid://shopify/Product/8582659178791;Anel Dolce Vita | Ouro Amarelo 18K com Quartzo;0;13;4;AN03564
gid://shopify/ProductVariant/46393469305127;AN03565-10;10;19000.0;;5;gid://shopify/Product/8582659309863;Anel Dolce Vita | Ouro Amarelo 18K com Turquesa;65;13;3;AN03565
gid://shopify/ProductVariant/46393469993255;AN03566-10;10;16950.0;;5;gid://shopify/Product/8582659506471;Anel Dolce Vita | Ouro Amarelo 18K com Ágata;65;13;3;AN03566
gid://shopify/ProductVariant/46393470615847;AN03567-10;10;18190.0;;5;gid://shopify/Product/8582659703079;Anel Dolce Vita | Ouro Amarelo 18K com Malaquita;65;13;3;AN03567
gid://shopify/ProductVariant/46393471205671;AN03574-10;10;11000.0;;0;gid://shopify/Product/8582659866919;Anel Dolce Vita | Ouro Amarelo 18K com Olho De Tigre;0;13;1;AN03574
gid://shopify/ProductVariant/46393471828263;AN03575-10;10;14000.0;;0;gid://shopify/Product/8582659965223;Anel Dolce Vita | Ouro Amarelo 18K com Safiras E Olho De Tigre;0;13;1;AN03575
gid://shopify/ProductVariant/46393472516391;AN03554-10;10;11500.0;;0;gid://shopify/Product/8582660063527;Anel Dolce Vita | Ouro Rosa 18K com Safiras e Opala;0;13;3;AN03554
gid://shopify/ProductVariant/46393473073447;AN03561-10;10;12900.0;;0;gid://shopify/Product/8582660129063;Anel Dolce Vita | Ouro Rosa 18K com Opala;0;13;3;AN03561
gid://shopify/ProductVariant/46393473892647;AN03544-10;10;247500.0;;0;gid://shopify/Product/8582660194599;Anel Especial Solitário | Ouro Branco 18K E Diamantes;0;13;1;AN03544
gid://shopify/ProductVariant/46393474810151;AN0793-10;10;12500.0;;5;gid://shopify/Product/8582660292903;Anel Fetiche | Ouro Amarelo 18K;66;13;3;AN0793
gid://shopify/ProductVariant/46393475334439;AN01150-10;10;12500.0;;5;gid://shopify/Product/8582660358439;Anel Fetiche | Ouro Branco 18K Com Ródio Negro;65;13;2;AN01150
gid://shopify/ProductVariant/46393475825959;AN0792-10;10;12500.0;;5;gid://shopify/Product/8582660456743;Anel Fetiche | Ouro Branco 18K;65;13;3;AN0792
gid://shopify/ProductVariant/46393476874535;AN0791-10;10;12500.0;;5;gid://shopify/Product/8582660587815;Anel Fetiche | Ouro Rosa 18K;66;13;3;AN0791
gid://shopify/ProductVariant/46393480151335;AN02445-10;10;7100.0;;5;gid://shopify/Product/8582660653351;Anel First Diamond | Ouro Branco 18K Com Ródio Negro E Diamante;65;13;3;AN02445
gid://shopify/ProductVariant/46393480806695;AN03305-10;10;7100.0;;5;gid://shopify/Product/8582660751655;Anel First Diamond | Ouro Branco 18K E Diamante;65;13;2;AN03305
gid://shopify/ProductVariant/46393481330983;AN02446-10;10;7100.0;;5;gid://shopify/Product/8582660817191;Anel First Diamond | Ouro Rosa 18K E Diamante;65;13;3;AN02446
gid://shopify/ProductVariant/46393482543399;AN03026-10;10;10500.0;;5;gid://shopify/Product/8582660882727;Anel Lifestyle | Ouro Branco 18K Com Ródio Negro, Diamantes E Esmeralda;65;13;2;AN03026
gid://shopify/ProductVariant/46393483297063;AN03030-10;10;15000.0;;5;gid://shopify/Product/8582660981031;Anel Lifestyle | Ouro Branco 18K Com Ródio Negro E Diamantes;65;13;2;AN03030
gid://shopify/ProductVariant/46393483821351;AN03032-10;10;7900.0;;0;gid://shopify/Product/8582661046567;Anel Lifestyle | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;2;AN03032
gid://shopify/ProductVariant/46393484247335;AN03033-10;10;12500.0;;5;gid://shopify/Product/8582661079335;Anel Lifestyle | Ouro Branco 18K Com Ródio Negro E Diamantes Negros;65;13;2;AN03033
gid://shopify/ProductVariant/46393484706087;AN03027-10;10;20500.0;;0;gid://shopify/Product/8582661144871;Anel Lifestyle - G | Ouro Branco 18K E Diamantes;0;13;2;AN03027
gid://shopify/ProductVariant/46393485230375;AN03029-10;10;15500.0;;5;gid://shopify/Product/8582661210407;Anel Lifestyle | Ouro Branco 18K E Diamantes;65;13;2;AN03029
gid://shopify/ProductVariant/46393486115111;AN03031-10;10;26500.0;;5;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;65;13;2;AN03031
gid://shopify/ProductVariant/46393486541095;AN03028-10;10;13500.0;;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028
gid://shopify/ProductVariant/46393487130919;AN02823-10;10;8500.0;;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823
gid://shopify/ProductVariant/46393487687975;AN02824-10;10;16000.0;;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824
gid://shopify/ProductVariant/46393488146727;AN02815-10;10;12500.0;;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815
gid://shopify/ProductVariant/46393488769319;AN02935-10;10;41000.0;;0;gid://shopify/Product/8582661636391;Anel Mães 2013 Solitário | Ouro Branco 18K E Diamantes;0;13;1;AN02935
gid://shopify/ProductVariant/46393489260839;AN03585-10;10;1900.0;;5;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;65;13;3;AN03585
gid://shopify/ProductVariant/46393489785127;AN03586-10;10;2500.0;;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;68;13;3;AN03586
gid://shopify/ProductVariant/46393490407719;AN01604-10;10;8900.0;;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;65;13;2;AN01604
gid://shopify/ProductVariant/46393490997543;AN01605-10;10;8900.0;;5;gid://shopify/Product/8582662095143;Anel Namo 2012 | Ouro Branco 18K E Diamantes;65;13;2;AN01605
gid://shopify/ProductVariant/46393491620135;AN01606-10;10;8900.0;;5;gid://shopify/Product/8582662226215;Anel Namo 2012 | Ouro Rosa 18K E Diamantes;65;13;2;AN01606
gid://shopify/ProductVariant/46393492177191;AN01607-10;10;8900.0;;5;gid://shopify/Product/8582662324519;Anel Namo 2012 | Ouro Amarelo 18K E Diamantes;66;13;2;AN01607
gid://shopify/ProductVariant/46393492635943;AN01611-10;10;5900.0;;5;gid://shopify/Product/8582662390055;Anel Namorados 2012 | Ouro Amarelo 18K;65;13;2;AN01611
gid://shopify/ProductVariant/46393493094695;AN01608-10;10;5900.0;;5;gid://shopify/Product/8582662455591;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro;65;13;2;AN01608
gid://shopify/ProductVariant/46393493717287;AN01609-10;10;5900.0;;5;gid://shopify/Product/8582662521127;Anel Namo 2012 | Ouro Branco 18K;66;13;2;AN01609
gid://shopify/ProductVariant/46393494339879;AN01610-10;10;5900.0;;5;gid://shopify/Product/8582662619431;Anel Namo 2012 | Ouro Rosa 18K;65;13;2;AN01610
gid://shopify/ProductVariant/46393495159079;AN02506-10;10;3900.0;;5;gid://shopify/Product/8582662816039;Anel Orquidea | Prata Com Ouro Rosa E Diamante;66;13;3;AN02506
gid://shopify/ProductVariant/46393495879975;AN02505-10;10;3900.0;;5;gid://shopify/Product/8582663078183;Anel Orquídea | Prata Com Ródio Negro E Diamante.;66;13;2;AN02505
gid://shopify/ProductVariant/46393496928551;AN03360-10;10;1400.0;;5;gid://shopify/Product/8582663176487;Anel Pop Chain | Prata Com Ouro Amarelo 18k;81;13;2;AN03360
gid://shopify/ProductVariant/46393498042663;AN03361-10;10;1100.0;;5;gid://shopify/Product/8582663340327;Anel Pop Chain | Prata Com Ródio Negro;82;13;2;AN03361
gid://shopify/ProductVariant/46393498730791;AN03444-10;10;40800.0;;0;gid://shopify/Product/8582663471399;Anel Rock Star | Ouro Rosa E Branco 18K com Morganita e Diamantes;0;13;1;AN03444
gid://shopify/ProductVariant/46393499156775;AN03541-10;10;15000.0;;0;gid://shopify/Product/8582663504167;Anel Rock Star | Ouro Amarelo 18K com Citrino e Diamantes;0;13;1;AN03541
gid://shopify/ProductVariant/46393500631335;AN03404-10;10;12000.0;;5;gid://shopify/Product/8582663569703;Anel Rock Star - M | Ouro Branco 18K com Ródio Negro, Diamantes e Esmeralda;65;13;2;AN03404
gid://shopify/ProductVariant/46393501450535;AN03405-10;10;10900.0;;5;gid://shopify/Product/8582663700775;Anel Rock Star - M | Ouro Branco 18K com Ródio Negro, Diamantes e Rubi;65;13;2;AN03405
gid://shopify/ProductVariant/46393501974823;AN03406-10;10;10900.0;;5;gid://shopify/Product/8582663799079;Anel Rock Star - M | Ouro Branco 18K com Ródio Negro, Diamantes e Safira;65;13;2;AN03406
gid://shopify/ProductVariant/46393502761255;AN03407-10;10;9900.0;;5;gid://shopify/Product/8582663930151;Anel Rock Star | Ouro Branco 18K com Ródio Negro, Diamantes e Safira;65;13;2;AN03407
gid://shopify/ProductVariant/46393503285543;AN03408-10;10;26000.0;;5;gid://shopify/Product/8582664028455;Anel Rock Star - G | Ouro Branco 18K com Ródio Negro, Diamantes e Esmeralda;65;13;2;AN03408
